"External ID","Account/Name","Amount","Description","Discount (%)","Invoice Reference/Invoice Reference","Invoice Reference/Invoice Number","Partner/Name","Product/Name","Quantity","Sequence","Source Document","Taxes/Tax Code","Unit Price","Unit of Measure/Unit of Measure","Invoice Reference/Old Name"
"__export__.account_invoice_line_1653","Purchases - JMD","14.25","Reg Mail for Pogo","","","EXJ/2013/S1998","The Postal Connect","Corporate Gifts #1","1.0","","","","14.25","Unit(s)",""
"__export__.account_invoice_line_1654","Purchases - JMD","20.56","Reg Mail for 60beat","","","EXJ/2013/S1998","The Postal Connect","Corporate Gifts #1","1.0","","","","20.56","Unit(s)",""
"__export__.account_invoice_line_1655","Purchases - JMD","67.48","Reg Mail for Finis","","","EXJ/2013/S1998","The Postal Connect","Corporate Gifts #1","1.0","","","","67.48","Unit(s)",""
"__export__.account_invoice_line_1656","Purchases - JMD","158.96","Reg Mail for Wahoo","","","EXJ/2013/S1998","The Postal Connect","Corporate Gifts #1","1.0","","","","158.96","Unit(s)",""
"__export__.account_invoice_line_1657","Purchases - JMD","1104.0","120pcs of Dry Fit Polo Tee for ZF at $9.20/pc excl gst","","","EXJ/2013/S2017","Sin Ming Industries (Pte) Ltd","Corporate Gifts #1","1.0","","","SR","1104.0","Unit(s)",""
"__export__.account_invoice_line_1658","Purchases - JMD","1497.0","300pcs of PU Leather thumbdrive for Daikin","","","EXJ/2013/S1990","Excellence Industrial Co., Limited","Corporate Gifts #1","1.0","","","","1497.0","Unit(s)",""
"__export__.account_invoice_line_1659","Purchases - JMD","1015.0","200pcs of Star Thumbrive for NVPC","","","EXJ/2013/S1991","Excellence Industrial Co., Limited","Corporate Gifts #1","1.0","","","","1015.0","Unit(s)",""
"__export__.account_invoice_line_1660","Purchases - JMD","581.77","100pcs of 8GB usb for Absolute","","","EXJ/2013/S1992","Excellence Industrial Co., Limited","Corporate Gifts #1","1.0","","","","581.77","Unit(s)",""
"__export__.account_invoice_line_1661","Purchases - JMD","450.0","1000pkts of angpow with NTA & CAG hotstamping","","","EXJ/2013/S1994","Nagamas Printing (Singapore ) Enterprise","Corporate Gifts #1","1.0","","","","450.0","Unit(s)",""
"__export__.account_invoice_line_1662","Purchases - JMD","267.3","54pcs of Black Polo shirts for Kopi Xpress at $4.95/pc excl gst","","","EXJ/2013/S1997","Sin Ming Industries (Pte) Ltd","Corporate Gifts #1","1.0","","","SR","267.3","Unit(s)",""
"__export__.account_invoice_line_1663","Purchases - JMD","10.0","Handling Fee for Pogo","","","EXJ/2013/S2000","DHL Express (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","10.0","Unit(s)",""
"__export__.account_invoice_line_1664","Purchases - JMD","1179.0","262pcs of Mugs with TNT printing at $4.50/pc ","","","EXJ/2013/S2004","AsiaNovena Pte Ltd","Corporate Gifts #1","1.0","","","","1179.0","Unit(s)",""
"__export__.account_invoice_line_1665","Purchases - JMD","26.82","Thumbdrive sample","","","EXJ/2013/S2010","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","26.82","Unit(s)",""
"__export__.account_invoice_line_1666","Purchases - JMD","108.0","54pcs of Kopi Xpress printing on Black Polo Shirts","","","EXJ/2013/S1995","Darren Young Corporation Pte Ltd","Corporate Gifts #1","1.0","","","SR","108.0","Unit(s)",""
"__export__.account_invoice_line_1667","Purchases - JMD","210.280373832","300pcs of Carrier bags for NTA","","","EXJ/2013/S2003","Chee Seng Book Store Pte Ltd","Corporate Gifts #1","1.0","","","SR","210.280373832","Unit(s)",""
"__export__.account_invoice_line_1668","Purchases - JMD","2700.0","2700pcs of Lanyard for AMC","","","EXJ/2013/S2013","PL Silkscreen","Corporate Gifts #1","1.0","","","","2700.0","Unit(s)",""
"__export__.account_invoice_line_1669","Purchases - JMD","455.0","700pcs of Orange Carrier bag for NTA","","","EXJ/2013/S2018","Chee Seng Book Store Pte Ltd","Corporate Gifts #1","1.0","","","SR","455.0","Unit(s)",""
"__export__.account_invoice_line_1670","Purchases - JMD","100.0","Rental of Booth for SSA time trial on 19/1/2013","","","EXJ/2013/S2005","Sportcreates Pte Ltd","Corporate Gifts #1","1.0","","","","100.0","Unit(s)",""
"__export__.account_invoice_line_1671","Purchases - JMD","44.91","Reg Mail for Finis","","","EXJ/2013/S2014","The Postal Connect","Corporate Gifts #1","1.0","","","","44.91","Unit(s)",""
"__export__.account_invoice_line_1672","Purchases - JMD","153.59","Reg Mail for Wahoo","","","EXJ/2013/S2014","The Postal Connect","Corporate Gifts #1","1.0","","","","153.59","Unit(s)",""
"__export__.account_invoice_line_1673","Purchases - JMD","13.14","Reg Mail for Speedo","","","EXJ/2013/S2014","The Postal Connect","Corporate Gifts #1","1.0","","","","13.14","Unit(s)",""
"__export__.account_invoice_line_1674","Purchases - JMD","33.0","Reg Mail for Pogo","","","EXJ/2013/S2014","The Postal Connect","Corporate Gifts #1","1.0","","","","33.0","Unit(s)",""
"__export__.account_invoice_line_1675","Purchases - JMD","6.33","Reg Mail for 60beat","","","EXJ/2013/S2014","The Postal Connect","Corporate Gifts #1","1.0","","","","6.33","Unit(s)",""
"__export__.account_invoice_line_1676","Purchases - JMD","4.76","Reg Mail for irun","","","EXJ/2013/S2014","The Postal Connect","Corporate Gifts #1","1.0","","","","4.76","Unit(s)",""
"__export__.account_invoice_line_1677","Purchases - JMD","56.06","Courier from Pogo","","","EXJ/2013/S2024","DHL Express (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","56.06","Unit(s)",""
"__export__.account_invoice_line_1678","Purchases - JMD","352.33","100pcs of White Swivel thumbdrive for Novena Hall","","","EXJ/2013/S2006","Excellence Industrial Co., Limited","Corporate Gifts #1","1.0","","","","352.33","Unit(s)",""
"__export__.account_invoice_line_1679","Purchases - JMD","1021.75","280pcs of 2GB swivel thumbdrive for HDB","","","EXJ/2013/S2007","Excellence Industrial Co., Limited","Corporate Gifts #1","1.0","","","","1021.75","Unit(s)",""
"__export__.account_invoice_line_1680","Purchases - JMD","483.2","150pcs of unbrellas for Enecal","","","EXJ/2013/S2021","Neel's Pte Ltd","Corporate Gifts #1","1.0","","","SR","483.2","Unit(s)",""
"__export__.account_invoice_line_1681","Purchases - JMD","30.0","Doc Fee for MediaCorp Wine holder","","","EXJ/2013/S2059","Meng & Lam Trading","Corporate Gifts #1","1.0","","","","30.0","Unit(s)",""
"__export__.account_invoice_line_1682","Purchases - JMD","174.88","Courier from Excellence for Daikin, Absolute & NPV","","","EXJ/2013/S2011","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","174.88","Unit(s)",""
"__export__.account_invoice_line_1683","Purchases - JMD","6055.25","3000pcs of 2GB for MOHH","","","EXJ/2013/S2012","Excellence Industrial Co., Limited","Corporate Gifts #1","1.0","","","","6055.25","Unit(s)",""
"__export__.account_invoice_line_1684","Purchases - JMD","150.0","150pcs of printing Enecal on blue umbrellas","","","EXJ/2013/S2025","PL Silkscreen","Corporate Gifts #1","1.0","","","","150.0","Unit(s)",""
"__export__.account_invoice_line_1685","Purchases - JMD","80.0","Local Delivery","","","EXJ/2013/S2015","Sin Shun Services","Corporate Gifts #1","1.0","","","","80.0","Unit(s)",""
"__export__.account_invoice_line_1686","Purchases - JMD","93.0","Local Delivery","","","EXJ/2013/S2016","Sin Shun Services","Corporate Gifts #1","1.0","","","","93.0","Unit(s)",""
"__export__.account_invoice_line_1687","Purchases - JMD","10.0","Doc Fee from Excellence for Daikin, Absolute & NPV","","","EXJ/2013/S2022","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","10.0","Unit(s)",""
"__export__.account_invoice_line_1688","Purchases - JMD","95.0","Local Delivery","","","EXJ/2013/S2023","SF Express (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","95.0","Unit(s)",""
"__export__.account_invoice_line_1689","Purchases - JMD","337.5","Supply & print 150pcs of black mugs with ""Montfort""","","","EXJ/2013/S2026","PL Silkscreen","Corporate Gifts #1","1.0","","","","337.5","Unit(s)",""
"__export__.account_invoice_line_1690","Purchases - JMD","13.26","Reg Mail for Phosphor","","","EXJ/2013/S2034","The Postal Connect","Corporate Gifts #1","1.0","","","","13.26","Unit(s)",""
"__export__.account_invoice_line_1691","Purchases - JMD","98.22","Reg Mail for Wahoo","","","EXJ/2013/S2034","The Postal Connect","Corporate Gifts #1","1.0","","","","98.22","Unit(s)",""
"__export__.account_invoice_line_1692","Purchases - JMD","35.7","Reg Mail for Finis","","","EXJ/2013/S2034","The Postal Connect","Corporate Gifts #1","1.0","","","","35.7","Unit(s)",""
"__export__.account_invoice_line_1693","Purchases - JMD","10.22","Reg Mail for 60beat","","","EXJ/2013/S2034","The Postal Connect","Corporate Gifts #1","1.0","","","","10.22","Unit(s)",""
"__export__.account_invoice_line_1694","Purchases - JMD","3.9","Reg Mail for pogo","","","EXJ/2013/S2034","The Postal Connect","Corporate Gifts #1","1.0","","","","3.9","Unit(s)",""
"__export__.account_invoice_line_1695","Purchases - JMD","2775.0","Training & Implementation of CMS System","","","EXJ/2013/S2020","I Concept Innovation Pte Ltd","Corporate Gifts #1","1.0","","","","2775.0","Unit(s)",""
"__export__.account_invoice_line_1696","Purchases - JMD","175.0","Google Advertising","","","EXJ/2013/S2020","I Concept Innovation Pte Ltd","Corporate Gifts #1","1.0","","","","175.0","Unit(s)",""
"__export__.account_invoice_line_1697","Purchases - JMD","643.5","165pcs of gym bags for Leisure Park","","","EXJ/2013/S2030","Axxel Marketing Pte Ltd","Corporate Gifts #1","1.0","","","SR","643.5","Unit(s)",""
"__export__.account_invoice_line_1698","Purchases - JMD","69700.0","17000pcs of mugs for FDWA at $4.10/pc excl gst","","","EXJ/2013/S2037","Micko Singapore Pte Ltd","Corporate Gifts #1","1.0","","","SR","69700.0","Unit(s)",""
"__export__.account_invoice_line_1699","Purchases - JMD","90.66","Courier from Excellence for HDB & Novena order","","","EXJ/2013/S2028","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","90.66","Unit(s)",""
"__export__.account_invoice_line_1700","Purchases - JMD","67.08","Courier to Tanjong Puteri Golf Resort for FINIS","","","EXJ/2013/S2029","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","67.08","Unit(s)",""
"__export__.account_invoice_line_1701","Purchases - JMD","58.16","Courier Natamo Weather station to Russia","","","EXJ/2013/S2029","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","58.16","Unit(s)",""
"__export__.account_invoice_line_1702","Purchases - JMD","55.57","Courier Natamo weather station to Greece","","","EXJ/2013/S2029","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","55.57","Unit(s)",""
"__export__.account_invoice_line_1703","Purchases - JMD","25.56","Courier Blue SC to thailand","","","EXJ/2013/S2029","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","25.56","Unit(s)",""
"__export__.account_invoice_line_1704","Purchases - JMD","10.0","Doc Fee for HDB & Novena order","","","EXJ/2013/S2036","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","10.0","Unit(s)",""
"__export__.account_invoice_line_1705","Purchases - JMD","14.1","Duty Advancement Fee for Finis","","","EXJ/2013/S2107","Federal Express (Singapore) Pte Ltd ( FedEx )","Corporate Gifts #1","1.0","","","","14.1","Unit(s)",""
"__export__.account_invoice_line_1706","Purchases - JMD","120.0","165pcs printing of LPK on gym bag","","","EXJ/2013/S2035","Yihua Pte Ltd","Corporate Gifts #1","1.0","","","","120.0","Unit(s)",""
"__export__.account_invoice_line_1707","Purchases - JMD","16.35","Handling fee for Wahoo","","","EXJ/2013/S2062","DHL Express (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","16.35","Unit(s)",""
"__export__.account_invoice_line_1708","Purchases - JMD","375.0","250pcs of Notebooks for HDB at $1.50/pc excl gst","","","EXJ/2013/S2040","FG Concepts Pte Ltd","Corporate Gifts #1","1.0","","","SR","375.0","Unit(s)",""
"__export__.account_invoice_line_1709","Purchases - JMD","8.54","Reg Mail for 4iii","","","EXJ/2013/S2041","The Postal Connect","Corporate Gifts #1","1.0","","","","8.54","Unit(s)",""
"__export__.account_invoice_line_1710","Purchases - JMD","24.03","Reg Mail for Wahoo","","","EXJ/2013/S2041","The Postal Connect","Corporate Gifts #1","1.0","","","","24.03","Unit(s)",""
"__export__.account_invoice_line_1711","Purchases - JMD","40.13","Reg Mail for Finis","","","EXJ/2013/S2041","The Postal Connect","Corporate Gifts #1","1.0","","","","40.13","Unit(s)",""
"__export__.account_invoice_line_1712","Purchases - JMD","22.85","Reg Mail for 60beat","","","EXJ/2013/S2041","The Postal Connect","Corporate Gifts #1","1.0","","","","22.85","Unit(s)",""
"__export__.account_invoice_line_1713","Purchases - JMD","56.42","Reg Mail for Netamo","","","EXJ/2013/S2041","The Postal Connect","Corporate Gifts #1","1.0","","","","56.42","Unit(s)",""
"__export__.account_invoice_line_1714","Purchases - JMD","325.0","50pcs of Bath Towels for Fitness 360","","","EXJ/2013/S2044","Oren Sport (S) Pte Ltd","Corporate Gifts #1","1.0","","","SR","325.0","Unit(s)",""
"__export__.account_invoice_line_1715","Purchases - JMD","145.0","250pcs of nonwoven bags for HDB at $0.58/pc excl gst","","","EXJ/2013/S2045","Neel's Pte Ltd","Corporate Gifts #1","1.0","","","SR","145.0","Unit(s)",""
"__export__.account_invoice_line_1716","Purchases - JMD","150.0","1000pcs of pens for Roots at $0.15/pc excl gst","","","EXJ/2013/S2045","Neel's Pte Ltd","Corporate Gifts #1","1.0","","","SR","150.0","Unit(s)",""
"__export__.account_invoice_line_1717","Purchases - JMD","260.0","70pcs of printing of Pilot Assoc logo on mugs ","","","EXJ/2013/S2049","PL Silkscreen","Corporate Gifts #1","1.0","","","","260.0","Unit(s)",""
"__export__.account_invoice_line_1718","Purchases - JMD","56.0","70pc of mugs @$0.80/pc","","","EXJ/2013/S2049","PL Silkscreen","Corporate Gifts #1","1.0","","","","56.0","Unit(s)",""
"__export__.account_invoice_line_1719","Purchases - JMD","17.5","70pcs of Box @$0.25/pc","","","EXJ/2013/S2049","PL Silkscreen","Corporate Gifts #1","1.0","","","","17.5","Unit(s)",""
"__export__.account_invoice_line_1720","Purchases - JMD","6057.2","Bal 50% for 3000pcs of 2GB USB Figurine for MOHH ","","","EXJ/2013/S2042","Excellence Industrial Co., Limited","Corporate Gifts #1","1.0","","","","6057.2","Unit(s)",""
"__export__.account_invoice_line_1721","Purchases - JMD","326.8","Reg Mail for Wahoo","","","EXJ/2013/S2043","The Postal Connect","Corporate Gifts #1","1.0","","","","326.8","Unit(s)",""
"__export__.account_invoice_line_1722","Purchases - JMD","9.48","Reg Mail for Polar","","","EXJ/2013/S2043","The Postal Connect","Corporate Gifts #1","1.0","","","","9.48","Unit(s)",""
"__export__.account_invoice_line_1723","Purchases - JMD","15.56","Reg Mail for 60Beat","","","EXJ/2013/S2043","The Postal Connect","Corporate Gifts #1","1.0","","","","15.56","Unit(s)",""
"__export__.account_invoice_line_1724","Purchases - JMD","10.14","Reg Mail for Pogo","","","EXJ/2013/S2043","The Postal Connect","Corporate Gifts #1","1.0","","","","10.14","Unit(s)",""
"__export__.account_invoice_line_1725","Purchases - JMD","101.25","Reg Mail for Finis","","","EXJ/2013/S2043","The Postal Connect","Corporate Gifts #1","1.0","","","","101.25","Unit(s)",""
"__export__.account_invoice_line_1726","Purchases - JMD","450.0","250pcs printing on note book for HDB","","","EXJ/2013/S2050","PL Silkscreen","Corporate Gifts #1","1.0","","","","450.0","Unit(s)",""
"__export__.account_invoice_line_1727","Purchases - JMD","350.0","250pcs printing on non-woven bags for HDB","","","EXJ/2013/S2050","PL Silkscreen","Corporate Gifts #1","1.0","","","","350.0","Unit(s)",""
"__export__.account_invoice_line_1728","Purchases - JMD","104.05","Reg Mail for Wahoo","","","EXJ/2013/S2052","The Postal Connect","Corporate Gifts #1","1.0","","","","104.05","Unit(s)",""
"__export__.account_invoice_line_1729","Purchases - JMD","109.4","Reg Mail For Finis","","","EXJ/2013/S2052","The Postal Connect","Corporate Gifts #1","1.0","","","","109.4","Unit(s)",""
"__export__.account_invoice_line_1730","Purchases - JMD","7.78","Reg Mail for 60Beat","","","EXJ/2013/S2052","The Postal Connect","Corporate Gifts #1","1.0","","","","7.78","Unit(s)",""
"__export__.account_invoice_line_1731","Purchases - JMD","29.99","Reg Mail for Phosphor","","","EXJ/2013/S2052","The Postal Connect","Corporate Gifts #1","1.0","","","","29.99","Unit(s)",""
"__export__.account_invoice_line_1732","Purchases - JMD","4.76","Reg Mail for Pogo","","","EXJ/2013/S2052","The Postal Connect","Corporate Gifts #1","1.0","","","","4.76","Unit(s)",""
"__export__.account_invoice_line_1733","Purchases - JMD","10.0","Doc fee for Excellence - Moh order","","","EXJ/2013/S2047","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","10.0","Unit(s)",""
"__export__.account_invoice_line_1734","Purchases - JMD","68.65","Courier to Tanjong Puteri","","","EXJ/2013/S2046","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","68.65","Unit(s)",""
"__export__.account_invoice_line_1735","Purchases - JMD","101.36","Courier from Excellence for MOH usb boy n girl","","","EXJ/2013/S2048","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","101.36","Unit(s)",""
"__export__.account_invoice_line_1736","Purchases - JMD","120.0","1000pcs of pen with Paloalto logo for Roots","","","EXJ/2013/S2051","Yihua Pte Ltd","Corporate Gifts #1","1.0","","","","120.0","Unit(s)",""
"__export__.account_invoice_line_1737","Purchases - JMD","10.0","Doc Fees for courier from Excellence for MOH","","","EXJ/2013/S2065","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","10.0","Unit(s)",""
"__export__.account_invoice_line_1738","Purchases - JMD","53.26","Local courier for Finis","","","EXJ/2013/S2061","SF Express (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","SR","53.26","Unit(s)",""
"__export__.account_invoice_line_1739","Purchases - JMD","80.0","10pcs of white jacket at $8/pc ","","","EXJ/2013/S2053","Hoe Seng (S.K.) Pte Ltd","Corporate Gifts #1","1.0","","","SR","80.0","Unit(s)",""
"__export__.account_invoice_line_1740","Purchases - JMD","135.0","18pcs of Navy Jacket at $7.50/pc ","","","EXJ/2013/S2053","Hoe Seng (S.K.) Pte Ltd","Corporate Gifts #1","1.0","","","SR","135.0","Unit(s)",""
"__export__.account_invoice_line_1741","Purchases - JMD","144.0","18pcs of Navy Pants at $8/pc","","","EXJ/2013/S2053","Hoe Seng (S.K.) Pte Ltd","Corporate Gifts #1","1.0","","","SR","144.0","Unit(s)",""
"__export__.account_invoice_line_1742","Purchases - JMD","222.2","101pcs Travel Kit Set For ZF @$2.20/pc excl gst","","","EXJ/2013/S2055","Sagana International Pte Ltd","Corporate Gifts #1","1.0","","","SR","222.2","Unit(s)",""
"__export__.account_invoice_line_1743","Purchases - JMD","1800.0","100pcs of Ball Pen set at $18/pc xcl gst","","","EXJ/2013/S2056","Axxel Marketing Pte Ltd","Corporate Gifts #1","1.0","","","SR","1800.0","Unit(s)",""
"__export__.account_invoice_line_1744","Purchases - JMD","16.64","Handling fee","","","EXJ/2013/S2069","DHL Express (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","16.64","Unit(s)",""
"__export__.account_invoice_line_1745","Purchases - JMD","90.0","18pcs of printing of blue jacket for safety innovators ","","","EXJ/2013/S2060","Darren Young Corporation Pte Ltd","Corporate Gifts #1","1.0","","","SR","90.0","Unit(s)",""
"__export__.account_invoice_line_1746","Purchases - JMD","775.0","500pcs of Keychain for ZF at $1.55/pc","","","EXJ/2013/S2057","Origin Associates Pte Ltd","Corporate Gifts #1","1.0","","","SR","775.0","Unit(s)",""
"__export__.account_invoice_line_1747","Purchases - JMD","150.0","200pcs of eni pens","","","EXJ/2013/S2058","Yihua Pte Ltd","Corporate Gifts #1","1.0","","","","150.0","Unit(s)",""
"__export__.account_invoice_line_1748","Purchases - JMD","10.0","Doc fee for courier from Excellence for MOH","","","EXJ/2013/S2066","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","10.0","Unit(s)",""
"__export__.account_invoice_line_1749","Purchases - JMD","90.74","Courier from Excellence for MOH","","","EXJ/2013/S2067","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","90.74","Unit(s)",""
"__export__.account_invoice_line_1750","Purchases - JMD","92.4","Courier from Excellence for MOH","","","EXJ/2013/S2067","TNT Express Worldwide (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","92.4","Unit(s)",""
"__export__.account_invoice_line_1751","Purchases - JMD","180.0","75pcs of umbrellas for NTU","","","EXJ/2013/S2101","PL Silkscreen","Corporate Gifts #1","1.0","","","","180.0","Unit(s)",""
"__export__.account_invoice_line_1752","Purchases - JMD","100.0","75pcs of umbrellas for NTU","","","EXJ/2013/S2101","PL Silkscreen","Corporate Gifts #1","1.0","","","","100.0","Unit(s)",""
"__export__.account_invoice_line_1753","Purchases - JMD","48.0","100pcs of Black non-woven bags for AGC","","","EXJ/2013/S2063","Sin Ming Industries (Pte) Ltd","Corporate Gifts #1","1.0","","","SR","48.0","Unit(s)",""
"__export__.account_invoice_line_1754","Purchases - JMD","197.48","Courier from Wahoo","","","EXJ/2013/S2077","DHL Express (Singapore) Pte Ltd","Corporate Gifts #1","1.0","","","","197.48","Unit(s)",""
"__export__.account_invoice_line_1755","Purchases - JMD","480.0","150pcs of Umbrella for NTU (Dr Thomas) at $3.20","","","EXJ/2013/S2064","Neel's Pte Ltd","Corporate Gifts #1","1.0","","","SR","480.0","Unit(s)",""
"__export__.account_invoice_line_1756","Purchases - JMD","66.33","201pcs of yellow pens for Edifice at $0.33/pc","","","EXJ/2013/S2064","Neel's Pte Ltd","Corporate Gifts #1","1.0","","","SR","66.33","Unit(s)",""
"__export__.account_invoice_line_1757","Purchases - JMD","193.5","43pcs of Mugs for TNT at $4.50/pc ","","","EXJ/2013/S2068","AsiaNovena Pte Ltd","Corporate Gifts #1","1.0","","","","193.5","Unit(s)",""
"__export__.account_invoice_line_1758","Purchases - JMD","5.07","Reg airmail for Pogo","","","EXJ/2013/S2071","The Postal Connect","Corporate Gifts #1","1.0","","","","5.07","Unit(s)",""
"__export__.account_invoice_line_1759","Purchases - JMD","56.76","Reg mail for Netamo","","","EXJ/2013/S2071","The Postal Connect","Corporate Gifts #1","1.0","","","","56.76","Unit(s)",""
"__export__.account_invoice_line_1760","Purchases - JMD","18.82","Reg Mail for 60beat","","","EXJ/2013/S2071","The Postal Connect","Corporate Gifts #1","1.0","","","","18.82","Unit(s)",""
"__export__.account_invoice_line_1761","Purchases - JMD","20.34","Reg Mail for Finis","","","EXJ/2013/S2071","The Postal Connect","Corporate Gifts #1","1.0","","","","20.34","Unit(s)",""
"__export__.account_invoice_line_1762","Purchases - JMD","30.92","Reg Mail for wahoo","","","EXJ/2013/S2071","The Postal Connect","Corporate Gifts #1","1.0","","","","30.92","Unit(s)",""
"__export__.account_invoice_line_1763","Purchases - JMD","80.0","100pcs of non-woven bag for AGC","","","EXJ/2013/S2100","PL Silkscreen","Corporate Gifts #1","1.0","","","","80.0","Unit(s)",""
"__export__.account_invoice_line_1764","Purchases - JMD","120.0","150pcs of luggage tags for Technip","","","EXJ/2013/S2100","PL Silkscreen","Corporate Gifts #1","1.0","","","","120.0","Unit(s)",""
"__export__.account_invoice_line_1765","Purchases - JMD","2340.0","Being 30% Deposit for SEO training of $7800 ","","","EXJ/2013/S2119","Bite Size Concepts Pte Ltd","Corporate Gifts #1","1.0","","","","2340.0","Unit(s)",""
