"External ID","Account/Name","Amount","Description","Discount (%)","Invoice Reference/Invoice Reference","Invoice Reference/Invoice Number","Partner/Name","Product/Name","Quantity","Sequence","Source Document","Taxes/Tax Code","Unit Price","Unit of Measure/Unit of Measure","Invoice Reference/Old Name"
"__export__.account_invoice_line_12060","Sales - Products","32.71","[3.45.073.237] Lightning Blue Mirror","","SO025","INV/2014/0086","CASH SALE","Lightning Blue Mirror","1.0","10","SO025","SR C","35.0","Unit(s)",""
"__export__.account_invoice_line_12061","Sales - Products","32.71","[3.45.073.241] Lightning Silver/ Mirror","","SO025","INV/2014/0086","CASH SALE","Lightning Silver/ Mirror","1.0","10","SO025","SR C","35.0","Unit(s)",""
"__export__.account_invoice_line_12062","Sales - Products","216.07","[1.10.025.101.26] Female HydroSpeed 2 Race John 26","","SO026","INV/2014/0087","VISA","Female HydroSpeed 2 Race John 26","1.0","10","SO026","SR C","231.2","Unit(s)",""
"__export__.account_invoice_line_12063","Sales - Products","111.4","[1.10.132.101.28] Male Hydrospeed 2 Jammer 28","","SO026","INV/2014/0087","VISA","Male Hydrospeed 2 Jammer 28","1.0","10","SO026","SR C","119.2","Unit(s)",""
"__export__.account_invoice_line_12064","Sales - Products","167.29","[LTK7R45005] LifeTrak R450 Midnight Black/Titanium","","SO026","INV/2014/0087","VISA","LifeTrak R450 Midnight Black/Titanium","1.0","10","SO026","SR C","179.0","Unit(s)",""
"__export__.account_invoice_line_12065","Sales - Products","64.49","[1.05.002.107.50] Glide Snorkel Mint Green Sr","","SO027","INV/2014/0088","CASH SALE","Glide Snorkel Mint Green Sr","1.0","10","SO027","SR C","69.0","Unit(s)",""
"__export__.account_invoice_line_12066","Sales - Products","552.83","[1.05.002.118.50] Glide Snorkel Ocean Blue Sr","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Glide Snorkel Ocean Blue Sr","13.0","10","SO028","SR","60.75","Unit(s)",""
"__export__.account_invoice_line_12067","Sales - Products","127.58","[1.05.002.107.50] Glide Snorkel Mint Green Sr","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Glide Snorkel Mint Green Sr","3.0","10","SO028","SR","60.75","Unit(s)",""
"__export__.account_invoice_line_12068","Sales - Products","170.1","[1.05.009.48] Swimmer's Snorkel Jr","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Swimmer's Snorkel Jr","4.0","10","SO028","SR","60.75","Unit(s)",""
"__export__.account_invoice_line_12069","Sales - Products","59.5","[1.05.048.07] Thermal Swim Shirt XL","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Thermal Swim Shirt XL","1.0","10","SO028","SR","85.0","Unit(s)",""
"__export__.account_invoice_line_12070","Sales - Products","17.5","[3.45.008.103] Fruit Basket Blue Berry","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Fruit Basket Blue Berry","1.0","10","SO028","SR","25.0","Unit(s)",""
"__export__.account_invoice_line_12071","Sales - Products","17.5","[3.45.008.105] Fruit Basket Green Sour Apple","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Fruit Basket Green Sour Apple","1.0","10","SO028","SR","25.0","Unit(s)",""
"__export__.account_invoice_line_12072","Sales - Products","17.5","[3.45.008.112] Fruit Basket Pink Cherry","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Fruit Basket Pink Cherry","1.0","10","SO028","SR","25.0","Unit(s)",""
"__export__.account_invoice_line_12073","Sales - Products","623.0","[1.05.120] Tempo Trainer Pro","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Tempo Trainer Pro","10.0","10","SO028","SR","89.0","Unit(s)",""
"__export__.account_invoice_line_12074","Sales - Products","17.5","[3.45.008.110] Fruit Basket Purple Grape","30.0","SO028","INV/2014/0089","Fishlike International Pte Ltd","Fruit Basket Purple Grape","1.0","10","SO028","SR","25.0","Unit(s)",""
"__export__.account_invoice_line_12075","Cost of Expenses - Products","83.6","[1.05.145.05] Agility Paddle Medium","","218","EXJ/2014/0035","FINIS Inc","Agility Paddle Medium","10.0","","PO00021","","8.36","Unit(s)",""
"__export__.account_invoice_line_12076","Cost of Expenses - Products","33.44","[1.05.145.06] Agility Paddle Large","","218","EXJ/2014/0035","FINIS Inc","Agility Paddle Large","4.0","","PO00021","","8.36","Unit(s)",""
"__export__.account_invoice_line_12077","Cost of Expenses - Products","45.6","[1.05.020.50] Freestyler Hand Paddles Senior","","218","EXJ/2014/0035","FINIS Inc","Freestyler Hand Paddles Senior","6.0","","PO00021","","7.6","Unit(s)",""
"__export__.account_invoice_line_12078","Cost of Expenses - Products","36.48","[1.05.006.48] Freestyler Hand Paddles Junior","","218","EXJ/2014/0035","FINIS Inc","Freestyler Hand Paddles Junior","6.0","","PO00021","","6.08","Unit(s)",""
"__export__.account_invoice_line_12079","Cost of Expenses - Products","36.0","[3.05.002.05] Instinct Sculling Paddle M","","218","EXJ/2014/0035","FINIS Inc","Instinct Sculling Paddle M","6.0","","PO00021","","6.0","Unit(s)",""
"__export__.account_invoice_line_12080","Cost of Expenses - Products","36.0","[3.05.002.06] Instinct Sculling Paddle L","","218","EXJ/2014/0035","FINIS Inc","Instinct Sculling Paddle L","6.0","","PO00021","","6.0","Unit(s)",""
"__export__.account_invoice_line_12081","Cost of Expenses - Products","18.24","[F Cap Silicone White] Cap Silicone White","","218","EXJ/2014/0035","FINIS Inc","Cap Silicone White","6.0","","PO00021","","3.04","Unit(s)",""
"__export__.account_invoice_line_12082","Cost of Expenses - Products","6.84","[3.25.001.103] Latex Cap Blue","","218","EXJ/2014/0035","FINIS Inc","Latex Cap Blue","6.0","","PO00021","","1.14","Unit(s)",""
"__export__.account_invoice_line_12083","Cost of Expenses - Products","6.84","[3.25.001.104] Latex Cap Yellow","","218","EXJ/2014/0035","FINIS Inc","Latex Cap Yellow","6.0","","PO00021","","1.14","Unit(s)",""
"__export__.account_invoice_line_12084","Cost of Expenses - Products","51.0","[1.05.042] Alignment Kickboard Yellow","","218","EXJ/2014/0035","FINIS Inc","Alignment Kickboard Yellow","6.0","","PO00021","","8.5","Unit(s)",""
"__export__.account_invoice_line_12085","Cost of Expenses - Products","30.0","[1.05.037.03] Long Floating Fin 1-3 Blue/Yellow","","218","EXJ/2014/0035","FINIS Inc","Long Floating Fin 1-3 Blue/Yellow","4.0","","PO00021","","7.5","Unit(s)",""
"__export__.account_invoice_line_12086","Cost of Expenses - Products","78.0","[1.30.015.228] Aquarius Fin Blue/Aqua","","218","EXJ/2014/0035","FINIS Inc","Aquarius Fin Blue/Aqua","3.0","","PO00021","","26.0","Unit(s)",""
"__export__.account_invoice_line_12087","Cost of Expenses - Products","36.48","[3.45.073.237] Lightning Blue Mirror","","218","EXJ/2014/0035","FINIS Inc","Lightning Blue Mirror","6.0","","PO00021","","6.08","Unit(s)",""
"__export__.account_invoice_line_12088","Cost of Expenses - Products","150.48","[1.05.145.04] Agility Paddle Small","","218","EXJ/2014/0036","FINIS Inc","Agility Paddle Small","18.0","","PO00022","","8.36","Unit(s)",""
"__export__.account_invoice_line_12089","Cost of Expenses - Products","250.8","[1.05.145.05] Agility Paddle Medium","","218","EXJ/2014/0036","FINIS Inc","Agility Paddle Medium","30.0","","PO00022","","8.36","Unit(s)",""
"__export__.account_invoice_line_12090","Cost of Expenses - Products","33.44","[1.05.145.06] Agility Paddle Large","","218","EXJ/2014/0036","FINIS Inc","Agility Paddle Large","4.0","","PO00022","","8.36","Unit(s)",""
"__export__.account_invoice_line_12091","Cost of Expenses - Products","360.0","[1.05.002.118.50] Glide Snorkel Ocean Blue Sr","","218","EXJ/2014/0036","FINIS Inc","Glide Snorkel Ocean Blue Sr","36.0","","PO00022","","10.0","Unit(s)",""
"__export__.account_invoice_line_12092","Cost of Expenses - Products","300.0","[1.05.002.115.50] Glide Snorkel Sunset Orange Sr","","218","EXJ/2014/0036","FINIS Inc","Glide Snorkel Sunset Orange Sr","30.0","","PO00022","","10.0","Unit(s)",""
"__export__.account_invoice_line_12093","Cost of Expenses - Products","60.0","[1.05.002.112.50] Glide Snorkel Watermelon Pink Sr","","218","EXJ/2014/0036","FINIS Inc","Glide Snorkel Watermelon Pink Sr","6.0","","PO00022","","10.0","Unit(s)",""
"__export__.account_invoice_line_12094","Cost of Expenses - Products","60.0","[1.05.002.107.50] Glide Snorkel Mint Green Sr","","218","EXJ/2014/0036","FINIS Inc","Glide Snorkel Mint Green Sr","6.0","","PO00022","","10.0","Unit(s)",""
"__export__.account_invoice_line_12095","Cost of Expenses - Products","30.0","[1.05.037.03] Long Floating Fin 1-3 Blue/Yellow","","218","EXJ/2014/0036","FINIS Inc","Long Floating Fin 1-3 Blue/Yellow","4.0","","PO00022","","7.5","Unit(s)",""
"__export__.account_invoice_line_12096","Cost of Expenses - Products","72.0","[1.05.037.04] Long Floating Fin 3-5 Red/Black","","218","EXJ/2014/0036","FINIS Inc","Long Floating Fin 3-5 Red/Black","8.0","","PO00022","","9.0","Unit(s)",""
"__export__.account_invoice_line_12097","Cost of Expenses - Products","31.5","[1.05.037.07] Long Floating Fin 9-11 Black/Red","","218","EXJ/2014/0036","FINIS Inc","Long Floating Fin 9-11 Black/Red","3.0","","PO00022","","10.5","Unit(s)",""
"__export__.account_invoice_line_12098","Cost of Expenses - Products","72.96","[3.45.077.130] Bolt Multi-Mirror","","218","EXJ/2014/0036","FINIS Inc","Bolt Multi-Mirror","12.0","","PO00022","","6.08","Unit(s)",""
"__export__.account_invoice_line_12099","Cost of Expenses - Products","72.96","[3.45.077.241] Bolt Silver/Mirror","","218","EXJ/2014/0036","FINIS Inc","Bolt Silver/Mirror","12.0","","PO00022","","6.08","Unit(s)",""
"__export__.account_invoice_line_12100","Cost of Expenses - Products","72.96","[3.45.073.237] Lightning Blue Mirror","","218","EXJ/2014/0036","FINIS Inc","Lightning Blue Mirror","12.0","","PO00022","","6.08","Unit(s)",""
"__export__.account_invoice_line_12101","Cost of Expenses - Products","18.24","[3.45.073.241] Lightning Silver/ Mirror","","218","EXJ/2014/0036","FINIS Inc","Lightning Silver/ Mirror","3.0","","PO00022","","6.08","Unit(s)",""
"__export__.account_invoice_line_12102","Cost of Expenses - Products","40.32","[1.25.010.103] Mesh Gear Bag Blue","","218","EXJ/2014/0036","FINIS Inc","Mesh Gear Bag Blue","8.0","","PO00022","","5.04","Unit(s)",""
"__export__.account_invoice_line_12103","Cost of Expenses - Products","60.48","[1.25.010.104] Mesh Gear Bag Yellow","","218","EXJ/2014/0036","FINIS Inc","Mesh Gear Bag Yellow","12.0","","PO00022","","5.04","Unit(s)",""
"__export__.account_invoice_line_12104","Cost of Expenses - Products","60.48","[1.25.010.112] Mesh Gear Bag Pink","","218","EXJ/2014/0036","FINIS Inc","Mesh Gear Bag Pink","12.0","","PO00022","","5.04","Unit(s)",""
"__export__.account_invoice_line_12105","Cost of Expenses - Products","60.48","[1.25.010.102] Mesh Gear Bag Red","","218","EXJ/2014/0036","FINIS Inc","Mesh Gear Bag Red","12.0","","PO00022","","5.04","Unit(s)",""
"__export__.account_invoice_line_12106","Cost of Expenses - Products","25.0","[1.35.012.04] Foil Monofin SM","","218","EXJ/2014/0036","FINIS Inc","Foil Monofin SM","1.0","","PO00022","","25.0","Unit(s)",""
"__export__.account_invoice_line_12107","Cost of Expenses - Products","25.0","[1.35.012.05] Foil Monofin M","","218","EXJ/2014/0036","FINIS Inc","Foil Monofin M","1.0","","PO00022","","25.0","Unit(s)",""
"__export__.account_invoice_line_12108","Cost of Expenses - Products","46.0","[1.35.001] Wave Monofin","","218","EXJ/2014/0036","FINIS Inc","Wave Monofin","2.0","","PO00022","","23.0","Unit(s)",""
"__export__.account_invoice_line_12109","Cost of Expenses - Products","30.0","[2.35.100.04] Positive Drive Fin S","","218","EXJ/2014/0036","FINIS Inc","Positive Drive Fin S","3.0","","PO00022","","10.0","Unit(s)",""
"__export__.account_invoice_line_12110","Cost of Expenses - Products","33.0","[2.35.100.05] Positive Drive Fin M","","218","EXJ/2014/0036","FINIS Inc","Positive Drive Fin M","3.0","","PO00022","","11.0","Unit(s)",""
"__export__.account_invoice_line_12111","Cost of Expenses - Products","72.0","[2.35.100.07] Positive Drive Fin XL","","218","EXJ/2014/0036","FINIS Inc","Positive Drive Fin XL","6.0","","PO00022","","12.0","Unit(s)",""
"__export__.account_invoice_line_12112","Cost of Expenses - Products","52.8","[1.05.052.104] Pulling Ankle Strap Yellow","","218","EXJ/2014/0036","FINIS Inc","Pulling Ankle Strap Yellow","24.0","","PO00022","","2.2","Unit(s)",""
"__export__.account_invoice_line_12113","Cost of Expenses - Products","198.0","[1.05.001] Freestyle Snorkel","","218","EXJ/2014/0036","FINIS Inc","Freestyle Snorkel","18.0","","PO00022","","11.0","Unit(s)",""
"__export__.account_invoice_line_12114","Cost of Expenses - Products","39.6","[1.10.024.101.26] Female Hydrospeed 2 Bladeback 26","","218","EXJ/2014/0036","FINIS Inc","Female Hydrospeed 2 Bladeback 26","1.0","","PO00022","","39.6","Unit(s)",""
"__export__.account_invoice_line_12115","Cost of Expenses - Products","39.6","[1.10.024.101.30] Female Hydrospeed 2 Bladeback 30","","218","EXJ/2014/0036","FINIS Inc","Female Hydrospeed 2 Bladeback 30","1.0","","PO00022","","39.6","Unit(s)",""
"__export__.account_invoice_line_12116","Cost of Expenses - Products","61.6","[1.10.132.101.24] Male Hydrospeed 2 Jammer 24","","218","EXJ/2014/0036","FINIS Inc","Male Hydrospeed 2 Jammer 24","2.0","","PO00022","","30.8","Unit(s)",""
"__export__.account_invoice_line_12117","Cost of Expenses - Products","61.6","[1.10.132.101.26] Male Hydrospeed 2 Jammer 26","","218","EXJ/2014/0036","FINIS Inc","Male Hydrospeed 2 Jammer 26","2.0","","PO00022","","30.8","Unit(s)",""
"__export__.account_invoice_line_12118","Cost of Expenses - Products","30.8","[1.10.132.101.30] Male Hydrospeed 2 Jammer 30","","218","EXJ/2014/0036","FINIS Inc","Male Hydrospeed 2 Jammer 30","1.0","","PO00022","","30.8","Unit(s)",""
"__export__.account_invoice_line_12119","Cost of Expenses - Products","30.8","[1.10.132.101.32] Male Hydrospeed 2 Jammer 32","","218","EXJ/2014/0036","FINIS Inc","Male Hydrospeed 2 Jammer 32","1.0","","PO00022","","30.8","Unit(s)",""
"__export__.account_invoice_line_12120","Cost of Expenses - Products","18.24","[F Cap Silicone Black] Cap Silicone Black","","218","EXJ/2014/0036","FINIS Inc","Cap Silicone Black","6.0","","PO00022","","3.04","Unit(s)",""
"__export__.account_invoice_line_12121","Cost of Expenses - Products","18.24","[F Cap Silicone Blue] Cap Silicone Blue","","218","EXJ/2014/0036","FINIS Inc","Cap Silicone Blue","6.0","","PO00022","","3.04","Unit(s)",""
"__export__.account_invoice_line_12122","Cost of Expenses - Products","18.0","[1.05.014] Tech Toc","","218","EXJ/2014/0036","FINIS Inc","Tech Toc","1.0","","PO00022","","18.0","Unit(s)",""
"__export__.account_invoice_line_12123","Cost of Expenses - Products","11.0","[F Hydro Hip] Hydro Hip","","218","EXJ/2014/0036","FINIS Inc","Hydro Hip","1.0","","PO00022","","11.0","Unit(s)",""
"__export__.account_invoice_line_12124","Sales - Products","389.72","[STRV01-004-0A] Striiv Touch - Black","25.0","SO029","INV/2014/0090","MotionSports","Striiv Touch - Black","4.0","10","SO029","SR C","139.0","Unit(s)",""
"__export__.account_invoice_line_12125","Sales - Products","61.17","[1.30.012.110] Mermaid Fin Purple","45.0","SO029","INV/2014/0090","MotionSports","Mermaid Fin Purple","1.0","10","SO029","SR C","119.0","Unit(s)",""
"__export__.account_invoice_line_12126","Sales - Products","","[STRV01-004-0A] Striiv Touch - Black - DEMO UNIT","","SO029","INV/2014/0090","MotionSports","Striiv Touch - Black","1.0","10","SO029","SR C","","Unit(s)",""
"__export__.account_invoice_line_12127","Cost of Expenses - Products","720.0","[STRV01-003-0A] Striiv Band - Black","","1600","EXJ/2014/0037","Striiv Inc","Striiv Band - Black","24.0","","PO00020","","30.0","Unit(s)",""
"__export__.account_invoice_line_12128","Cost of Expenses - Products","3096.0","[STRV01-004-0A] Striiv Touch - Black","","1600","EXJ/2014/0037","Striiv Inc","Striiv Touch - Black","72.0","","PO00020","","43.0","Unit(s)",""
"__export__.account_invoice_line_12129","Cost of Expenses - Products","6624.0","[STRV01-006-0A] Striiv Fusion","","1600","EXJ/2014/0037","Striiv Inc","Striiv Fusion","144.0","","PO00020","","46.0","Unit(s)",""
"__export__.account_invoice_line_12130","Freight & Handling - Axtro Sports","20.0","Freight charges for Striiv Band from Texas via UPS","","1600","EXJ/2014/0037","Striiv Inc","","1.0","","","","20.0","",""
"__export__.account_invoice_line_12131","Sales - Products","35.51","[Electronic Whistle (3 tones)] Electronic Whistle (3 tones)","","SO030","INV/2014/0091","CASH SALE","Electronic Whistle (3 tones)","1.0","10","SO030","SR C","38.0","Unit(s)",""
"__export__.account_invoice_line_12132","Sales - Products","33.64","[1.05.037.02] Long Floating Fin Jr 11-1 Blue/Orange","","BN112","INV/2014/0092","VISA","Long Floating Fin Jr 11-1 Blue/Orange","1.0","10","SO031","SR C","36.0","Unit(s)",""
"__export__.account_invoice_line_12133","Sales - Products","214.02","[Withings Pulse O2] Withings Pulse O2","","BN112","INV/2014/0092","VISA","Withings Pulse O2","1.0","10","SO031","SR C","229.0","Unit(s)",""
"__export__.account_invoice_line_12134","Sales - Products","26.92","[1.05.020.50] Freestyler Hand Paddles Senior","","BN112","INV/2014/0092","VISA","Freestyler Hand Paddles Senior","1.0","10","SO031","SR C","28.8","Unit(s)",""
"__export__.account_invoice_line_12135","Sales - Products","116.07","[1.05.015] Tempo Trainer","","BN112","INV/2014/0092","VISA","Tempo Trainer","2.0","10","SO031","SR C","62.1","Unit(s)",""
"__export__.account_invoice_line_12136","Sales - Products","19.63","[1.05.036.50] Foam Pull Buoy Sr","","BN112","INV/2014/0092","VISA","Foam Pull Buoy Sr","1.0","10","SO031","SR C","21.0","Unit(s)",""
"__export__.account_invoice_line_12137","Sales - Products","167.29","[LTK7R45004] LifeTrak R450 Midnight Black/Freesia","","BN112","INV/2014/0092","VISA","LifeTrak R450 Midnight Black/Freesia","1.0","10","SO031","SR C","179.0","Unit(s)",""
"__export__.account_invoice_line_12138","Sales - Products","167.29","[LTK7R45005] LifeTrak R450 Midnight Black/Titanium","","BN112","INV/2014/0092","VISA","LifeTrak R450 Midnight Black/Titanium","1.0","10","SO031","SR C","179.0","Unit(s)",""
"__export__.account_invoice_line_12139","Sales - JMD","828.0","HC0108 Navy Polo Honeycomb 2 logo embroidery on 2 positions","","SO020","INV/2014/0093","Deutsche Bank AG, Singapore Branch Structuring","Corporate Gifts #1","60.0","10","SO020","SR","13.8","Unit(s)",""
"__export__.account_invoice_line_12140","Sales - JMD","680.0","17wx27hcm Greeting Cards w White Envelope","","SO014","INV/2014/0094","Derrick Services (UK) Pte. Ltd","Corporate Gifts #1","200.0","10","SO014","SR","3.4","Unit(s)",""
"__export__.account_invoice_line_12141","Sales - Products","88.79","[1.30.012.112] Mermaid Fin Pink","","Coach Klein","INV/2014/0095","CASH SALE","Mermaid Fin Pink","1.0","10","SO033","SR C","95.0","Unit(s)",""
"__export__.account_invoice_line_12148","Sales - Products","178.89","[3.45.080.131] Surge Black/Yellow","45.0","SO035","INV/2014/0097","MotionSports","Surge Black/Yellow","6.0","10","SO035","SR","54.21","Unit(s)",""
"__export__.account_invoice_line_12149","Sales - Products","98.7","[3.45.035.255] Shockwave Clear/Clear","45.0","SO035","INV/2014/0097","MotionSports","Shockwave Clear/Clear","6.0","10","SO035","SR","29.91","Unit(s)",""
"__export__.account_invoice_line_12150","Sales - Products","82.25","[3.45.065.113] Energy Blue/Clear","45.0","SO035","INV/2014/0097","MotionSports","Energy Blue/Clear","5.0","10","SO035","SR","29.91","Unit(s)",""
"__export__.account_invoice_line_12151","Sales - Products","32.9","[3.45.073.265] Lightning Blue/Blue","45.0","SO035","INV/2014/0097","MotionSports","Lightning Blue/Blue","2.0","10","SO035","SR","29.91","Unit(s)",""
"__export__.account_invoice_line_12152","Sales - Products","32.9","[3.45.073.255] Lightning Clear/Clear","45.0","SO035","INV/2014/0097","MotionSports","Lightning Clear/Clear","2.0","10","SO035","SR","29.91","Unit(s)",""
"__export__.account_invoice_line_12153","Sales - Products","65.8","[3.45.065.221] Energy Clear/Smoke","45.0","SO035","INV/2014/0097","MotionSports","Energy Clear/Smoke","4.0","10","SO035","SR","29.91","Unit(s)",""
"__export__.account_invoice_line_12155","Purchase Tax (GST Input Tax) Standard rated for Purchase","207.7","singapore gst","","","EXJ/2014/0038","Federal Express (Singapore) Pte Ltd ( FedEx )","","1.0","","","","207.7","",""
"__export__.account_invoice_line_12156","Freight & Handling - Axtro Sports","10.38","duty advancement fee","","","EXJ/2014/0038","Federal Express (Singapore) Pte Ltd ( FedEx )","","1.0","","","","10.38","",""
"__export__.account_invoice_line_12157","Freight & Handling - Axtro Sports","50.12","freight chgs-fins","","","EXJ/2014/0039","DHL Express (Singapore) Pte Ltd","","1.0","","","","50.12","",""
"__export__.account_invoice_line_12158","Purchases - JMD","149.0","[1] Corporate Gifts #1","","","EXJ/2014/0040","Axxel Marketing Pte Ltd","Corporate Gifts #1","20.0","","","TX","7.45","Unit(s)",""
"__export__.account_invoice_line_12159","Purchases - JMD","26.25","[1] Corporate Gifts for ppl shipyard #1 ","","","EXJ/2014/0041","Axxel Marketing Pte Ltd","Corporate Gifts #1","35.0","","","TX","0.75","Unit(s)",""
"__export__.account_invoice_line_12160","Purchases - JMD","460.0","[1] Corporate Gifts for abbott #1","","","EXJ/2014/0042","Axxel Marketing Pte Ltd","Corporate Gifts #1","400.0","","","TX","1.15","Unit(s)",""
"__export__.account_invoice_line_12161","Purchases - JMD","1600.0","Mini calendar-hot stamping","","","EXJ/2014/0043","Nagamas Printing (Singapore ) Enterprise","Corporate Gifts #1","4000.0","","","","0.4","Unit(s)",""
"__export__.account_invoice_line_12162","Purchases - JMD","350.0","Oval Nox Keychain blue for Vance","","","EXJ/2014/0044","Origin Associates Pte Ltd","Corporate Gifts #1","200.0","","","TX","1.75","Unit(s)",""
"__export__.account_invoice_line_12163","Purchases - JMD","1123.2","Terry Towel for Nuhcs","","","EXJ/2014/0045","Sagana International Pte Ltd","Corporate Gifts #1","351.0","","","TX","3.2","Unit(s)",""
"__export__.account_invoice_line_12164","Sales - Products","351.31","[LTK7R45004] LifeTrak R450 Midnight Black/Freesia","30.0","SO037","INV/2014/0098","Com-Star International","LifeTrak R450 Midnight Black/Freesia","3.0","10","SO037","SR C","179.0","Unit(s)",""
"__export__.account_invoice_line_12165","Sales - Products","1171.03","[LTK7R45005] LifeTrak R450 Midnight Black/Titanium","30.0","SO037","INV/2014/0098","Com-Star International","LifeTrak R450 Midnight Black/Titanium","10.0","10","SO037","SR C","179.0","Unit(s)",""
"__export__.account_invoice_line_12166","Sales - Products","909.35","[STRV01-004-0A] Striiv Touch - Black","30.0","SO037","INV/2014/0098","Com-Star International","Striiv Touch - Black","10.0","10","SO037","SR C","139.0","Unit(s)",""
"__export__.account_invoice_line_12167","Sales - Products","902.1","[LTK7C3001P1] LifeTrak C300","25.0","SO037","INV/2014/0098","Com-Star International","LifeTrak C300","13.0","10","SO037","SR C","99.0","Unit(s)",""
"__export__.account_invoice_line_12168","Sales - Products","899.53","[LTK7C4102P3] LifeTrak C410","30.0","SO037","INV/2014/0098","Com-Star International","LifeTrak C410","11.0","10","SO037","SR C","125.0","Unit(s)",""
"__export__.account_invoice_line_12169","Purchases - JMD","250.0","Memo holder with 1c/1p rpint logo bd","","","EXJ/2014/0046","Yihua Pte Ltd","Corporate Gifts #1","1000.0","","","","0.25","Unit(s)",""
"__export__.account_invoice_line_12170","Purchases - JMD","120.02","lifetrek with 1c/1p print nie","","","EXJ/2014/0046","Yihua Pte Ltd","Corporate Gifts #1","34.0","","","","3.53","Unit(s)",""
"__export__.account_invoice_line_12171","Purchases - JMD","120.0","tone non woven bag with 1c/1p print mufg","","","EXJ/2014/0046","Yihua Pte Ltd","Corporate Gifts #1","100.0","","","","1.2","Unit(s)",""
"__export__.account_invoice_line_12172","Purchases - JMD","-0.02","rounding down","","","EXJ/2014/0046","Yihua Pte Ltd","Corporate Gifts #1","1.0","","","","-0.02","Unit(s)",""
"__export__.account_invoice_line_12173","Sales - Products","27.57","[2.35.100.06] Positive Drive Fin L","50.0","SO038","INV/2014/0099","West Coast Plaza","Positive Drive Fin L","1.0","10","SO038","SR C","59.0","Unit(s)",""
"__export__.account_invoice_line_12174","Sales - Products","30.37","[2.35.100.07] Positive Drive Fin XL","50.0","SO038","INV/2014/0099","West Coast Plaza","Positive Drive Fin XL","1.0","10","SO038","SR C","65.0","Unit(s)",""
"__export__.account_invoice_line_12175","Sales - Products","128.97","[1.05.001] Freestyle Snorkel","50.0","SO038","INV/2014/0099","West Coast Plaza","Freestyle Snorkel","4.0","10","SO038","SR C","69.0","Unit(s)",""
"__export__.account_invoice_line_12176","Sales - Products","64.49","[1.05.002.115.50] Glide Snorkel Sunset Orange Sr","50.0","SO038","INV/2014/0099","West Coast Plaza","Glide Snorkel Sunset Orange Sr","2.0","10","SO038","SR C","69.0","Unit(s)",""
"__export__.account_invoice_line_12177","Sales - Products","64.49","[1.05.002.112.50] Glide Snorkel Watermelon Pink Sr","50.0","SO038","INV/2014/0099","West Coast Plaza","Glide Snorkel Watermelon Pink Sr","2.0","10","SO038","SR C","69.0","Unit(s)",""
"__export__.account_invoice_line_12178","Sales - Products","128.97","[1.05.002.118.50] Glide Snorkel Ocean Blue Sr","50.0","SO038","INV/2014/0099","West Coast Plaza","Glide Snorkel Ocean Blue Sr","4.0","10","SO038","SR C","69.0","Unit(s)",""
"__export__.account_invoice_line_12179","Sales - Products","32.24","[1.05.002.107.50] Glide Snorkel Mint Green Sr","50.0","SO038","INV/2014/0099","West Coast Plaza","Glide Snorkel Mint Green Sr","1.0","10","SO038","SR C","69.0","Unit(s)",""
"__export__.account_invoice_line_12180","Sales - Products","36.45","[1.05.145.05] Agility Paddle Medium","50.0","SO038","INV/2014/0099","West Coast Plaza","Agility Paddle Medium","2.0","10","SO038","SR C","39.0","Unit(s)",""
"__export__.account_invoice_line_12181","Purchases - JMD","80.15","Drawingstring bag with 1c/1p printing for ppl shipyard","","","EXJ/2014/0047","Yihua Pte Ltd","Corporate Gifts #1","35.0","","","","2.29","Unit(s)",""
"__export__.account_invoice_line_12182","Purchases - JMD","30.34","shrink wrapping,18 pcs strive touch, 18pc lifetrak c410, 81 pc lifetrak r450,20 pcs martian notifer","","","EXJ/2014/0047","Yihua Pte Ltd","Corporate Gifts #1","74.0","","","","0.41","Unit(s)",""
"__export__.account_invoice_line_12183","Purchases - JMD","120.0","metal pen with 1c/1p print for florence","","","EXJ/2014/0047","Yihua Pte Ltd","Corporate Gifts #1","500.0","","","","0.24","Unit(s)",""
"__export__.account_invoice_line_12184","Purchases - JMD","100.0","tube with 1c/1p printing for florence essilor","","","EXJ/2014/0047","Yihua Pte Ltd","Corporate Gifts #1","500.0","","","","0.2","Unit(s)",""
"__export__.account_invoice_line_12185","Purchases - JMD","30.0","redo artwork per logo increase size","","","EXJ/2014/0047","Yihua Pte Ltd","Corporate Gifts #1","1.0","","","","30.0","Unit(s)",""
"__export__.account_invoice_line_12186","Purchases - JMD","-0.49","round down","","","EXJ/2014/0047","Yihua Pte Ltd","Corporate Gifts #1","1.0","","","","-0.49","Unit(s)",""
"__export__.account_invoice_line_12187","Sales - Products","35.05","[2.35.004.69] Z2 Gold B","50.0","SO039","INV/2014/0100","Square 2","Z2 Gold B","1.0","10","SO039","SR C","75.0","Unit(s)",""
