"External ID","Account/Name","Amount","Description","Discount (%)","Invoice Reference/Invoice Reference","Invoice Reference/Invoice Number","Partner/Name","Product/Name","Quantity","Sequence","Source Document","Taxes/Tax Code","Unit Price","Unit of Measure/Unit of Measure","Invoice Reference/Old Name"
"__export__.account_invoice_line_6006","Sales - JMD","37.3738317757","Bar Fly","","","INV/2013/I53648","NETS Sales","Bar Fly","1.0","","","SR","37.3738317757","Unit(s)",""
"__export__.account_invoice_line_6007","Sales - JMD","116.822429907","Lifetrak C410","","","INV/2013/I53648","NETS Sales","LifeTrak C410","1.0","","","SR","116.822429907","Unit(s)",""
"__export__.account_invoice_line_6008","Sales - JMD","354.205607477","PoolMateHR","","","INV/2013/I53649","CASH SALE","PoolMateHR","1.0","","","SR","354.205607477","Unit(s)",""
"__export__.account_invoice_line_6009","Sales - JMD","120.560747664","Fitbit Flex","","","INV/2013/I53649","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6010","Sales - JMD","120.560747664","Fitbit Flex","","","INV/2013/I53649","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6011","Sales - JMD","36.4485981308","Agility Paddle","","","INV/2013/I53650","CASH SALE","Agility Paddle Medium","1.0","","","SR","36.4485981308","Unit(s)",""
"__export__.account_invoice_line_6012","Sales - JMD","14.953271028","Finis Silicone Swim Cap ","","","INV/2013/I53650","CASH SALE","Cap Singapore Flag","2.0","","","SR","14.953271028","Unit(s)",""
"__export__.account_invoice_line_6013","Sales - JMD","43.9252336449","PDF  L","","","INV/2013/I53650","CASH SALE","Positive Drive Fin L","1.0","","","SR","43.9252336449","Unit(s)",""
"__export__.account_invoice_line_6014","Sales - JMD","365.420560748","HyVelo F RaceJohn 24","","","INV/2013/I53650","CASH SALE","HyVelo F RaceJohn 24","1.0","","","SR","365.420560748","Unit(s)",""
"__export__.account_invoice_line_6015","Sales - JMD","","Hyd 2 F Race John 24","","","INV/2013/I53650","CASH SALE","Female HydroSpeed 2 Race John 24","1.0","","","SR","","Unit(s)",""
"__export__.account_invoice_line_6016","Sales - JMD","68.2242990654","Z2 C 4-5.5","","","INV/2013/I53650","CASH SALE","Z2 Gold C","1.0","","","SR","68.2242990654","Unit(s)",""
"__export__.account_invoice_line_6017","Sales - JMD","23.3644859813","SP Goggle Vanquisher","","","INV/2013/I53650","CASH SALE","SP Goggle Vanquisher","1.0","","","SR","23.3644859813","Unit(s)",""
"__export__.account_invoice_line_6018","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53650","CASH SALE","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6019","Sales - JMD","14.953271028","Goggle Dart Smoke","","","INV/2013/I53650","CASH SALE","Goggle Dart Smoke","1.0","","","SR","14.953271028","Unit(s)",""
"__export__.account_invoice_line_6020","Sales - JMD","27.1028037383","SP Goggle Vanq Mirror","","","INV/2013/I53650","CASH SALE","SP Goggle Vanq Mirror","1.0","","","SR","27.1028037383","Unit(s)",""
"__export__.account_invoice_line_6021","Sales - JMD","65.4205607477","Team Backpack - Black ","","","INV/2013/I53650","CASH SALE","Team Backpack Bag","1.0","","","SR","65.4205607477","Unit(s)",""
"__export__.account_invoice_line_6022","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53650","CASH SALE","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6023","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53650","CASH SALE","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6024","Sales - JMD","36.4485981308","Agility Paddle","","","INV/2013/I53650","CASH SALE","Agility Paddle Medium","1.0","","","SR","36.4485981308","Unit(s)",""
"__export__.account_invoice_line_6025","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53650","CASH SALE","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6026","Sales - JMD","30.8411214953","SP Aqua V Cap M","","","INV/2013/I53650","CASH SALE","SP Aqua V Cap M","1.0","","","SR","30.8411214953","Unit(s)",""
"__export__.account_invoice_line_6027","Sales - JMD","125.23364486","Speedo FSXT Jammer","","","INV/2013/I53650","CASH SALE","Speedo FSXT Jammer","1.0","","","SR","125.23364486","Unit(s)",""
"__export__.account_invoice_line_6028","Sales - JMD","83.1775700935","Monofin Mermaid","","","INV/2013/I53650","CASH SALE","Mermaid Fin Purple","1.0","","","SR","83.1775700935","Unit(s)",""
"__export__.account_invoice_line_6029","Sales - JMD","163.551401869","HyFlux Jammer 28","","","INV/2013/I53650","CASH SALE","HyFlux Jammer 28","1.0","","","SR","163.551401869","Unit(s)",""
"__export__.account_invoice_line_6030","Sales - JMD","14.0186915888","Goggle Candy Shop Pink Tutti Frutti","","","INV/2013/I53650","CASH SALE","Goggle Candy Pink","1.0","","","SR","14.0186915888","Unit(s)",""
"__export__.account_invoice_line_6031","Sales - JMD","37.3831775701","Goggle Lightning Blue/Mirror","","","INV/2013/I53650","CASH SALE","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6032","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53650","CASH SALE","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6033","Sales - JMD","37.3831775701","Goggle Lightning Blue/Mirror","","","INV/2013/I53650","CASH SALE","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6034","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53650","CASH SALE","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6035","Sales - JMD","14.953271028","Finis Silicone Swim Cap ","","","INV/2013/I53650","CASH SALE","Cap Singapore Flag","1.0","","","SR","14.953271028","Unit(s)",""
"__export__.account_invoice_line_6036","Sales - JMD","275.700934579","HyFlux F Race John 22","","","INV/2013/I53650","CASH SALE","HyFlux F Race John 22","1.0","","","SR","275.700934579","Unit(s)",""
"__export__.account_invoice_line_6037","Sales - JMD","46.7289719626","Big Towel 70x140cm","","","INV/2013/I53650","CASH SALE","Big Towel 70x140cm","2.0","","","SR","23.3644859813","Unit(s)",""
"__export__.account_invoice_line_6038","Sales - JMD","37.3831775701","Goggle Lightning Blue/Mirror","","","INV/2013/I53650","CASH SALE","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6039","Sales - JMD","37.3831775701","Goggle Lightning Blue/Mirror","","","INV/2013/I53650","CASH SALE","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6040","Sales - JMD","14.953271028","Finis Silicone Swim Cap Solid","","","INV/2013/I53650","CASH SALE","Corporate Gifts #1","1.0","","","SR","14.953271028","Unit(s)",""
"__export__.account_invoice_line_6041","Sales - JMD","74.7663551402","Tempo Trainer Pro","","","INV/2013/I53650","CASH SALE","Tempo Trainer Pro","1.0","","","SR","74.7663551402","Unit(s)",""
"__export__.account_invoice_line_6042","Sales - JMD","23.3644859813","SP Goggle Mariner Mirror","","","INV/2013/I53650","CASH SALE","SP Goggle Mariner Mirror","1.0","","","SR","23.3644859813","Unit(s)",""
"__export__.account_invoice_line_6043","Sales - JMD","275.700934579","HyFlux F RaceJohn 26","","","INV/2013/I53650","CASH SALE","HyFlux F RaceJohn 26","1.0","","","SR","275.700934579","Unit(s)",""
"__export__.account_invoice_line_6044","Sales - JMD","37.3831775701","Goggle Lightning Blue/Mirror","","","INV/2013/I53650","CASH SALE","Goggle Nova Blue/Mirror","2.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6045","Sales - JMD","122.429906542","Hyd 2 F Race John 24","","","INV/2013/I53651","VISA","Female HydroSpeed 2 Race John 24","1.0","","","SR","122.429906542","Unit(s)",""
"__export__.account_invoice_line_6046","Sales - JMD","141.121495327","Hydro2 Baldeback 30","","","INV/2013/I53651","VISA","Female Hydrospeed 2 Bladeback 30","1.0","","","SR","141.121495327","Unit(s)",""
"__export__.account_invoice_line_6047","Sales - JMD","141.121495327","Hydro2 Bladeback 28","","","INV/2013/I53651","VISA","Female Hydrospeed 2 Bladeback 28","1.0","","","SR","141.121495327","Unit(s)",""
"__export__.account_invoice_line_6048","Sales - JMD","111.214953271","Hydro2 Jammer 26","","","INV/2013/I53651","VISA","Male Hydrospeed 2 Jammer 26","1.0","","","SR","111.214953271","Unit(s)",""
"__export__.account_invoice_line_6049","Sales - JMD","73.8317757009","Hydro2 Brief 26","","","INV/2013/I53651","VISA","Male Hydrospeed 2 Brief 26","1.0","","","SR","73.8317757009","Unit(s)",""
"__export__.account_invoice_line_6050","Sales - JMD","33.6448598131","Finis Silicone Swim Cap ","","","INV/2013/I53651","VISA","Cap Singapore Flag","3.0","","","SR","11.214953271","Unit(s)",""
"__export__.account_invoice_line_6051","Sales - JMD","21.4953271028","Goggle Dart Gold Mirror","","","INV/2013/I53651","VISA","Goggle Dart Gold Mirror","1.0","","","SR","21.4953271028","Unit(s)",""
"__export__.account_invoice_line_6052","Sales - JMD","163.551401869","HyFlux Jammer 22","","","INV/2013/I53651","VISA","HyFlux Jammer 22","1.0","","","SR","163.551401869","Unit(s)",""
"__export__.account_invoice_line_6053","Sales - JMD","111.214953271","HyFlux Jammer 28","","","INV/2013/I53651","VISA","HyFlux Jammer 28","1.0","","","SR","111.214953271","Unit(s)",""
"__export__.account_invoice_line_6054","Sales - JMD","37.2897196262","SP Elite PullKick","","","INV/2013/I53651","VISA","SP Elite PullKick","1.0","","","SR","37.2897196262","Unit(s)",""
"__export__.account_invoice_line_6055","Sales - JMD","14.953271028","Cap Silicone Red","","","INV/2013/I53651","VISA","Cap Silicone Red","1.0","","","SR","14.953271028","Unit(s)",""
"__export__.account_invoice_line_6056","Sales - JMD","11.214953271","Rev Silicone Cap - Racing Stripe ","","","INV/2013/I53651","VISA","Cap Rev Racing Stripe","1.0","","","SR","11.214953271","Unit(s)",""
"__export__.account_invoice_line_6057","Sales - JMD","18.691588785","Goggle Lightning Blue/Mirror","","","INV/2013/I53651","VISA","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6058","Sales - JMD","111.214953271","Hydro2 Jammer 30","","","INV/2013/I53651","VISA","Male Hydrospeed 2 Jammer 30","1.0","","","SR","111.214953271","Unit(s)",""
"__export__.account_invoice_line_6059","Sales - JMD","275.700934579","HyFlux F Race John 24","","","INV/2013/I53651","VISA","HyFlux F Race John 24","1.0","","","SR","275.700934579","Unit(s)",""
"__export__.account_invoice_line_6060","Sales - JMD","223.364485981","HyVelo Jammer 30","","","INV/2013/I53651","VISA","HyVelo Jammer 30","1.0","","","SR","223.364485981","Unit(s)",""
"__export__.account_invoice_line_6061","Sales - JMD","18.691588785","Goggle Revolution Blk/Smk","","","INV/2013/I53651","VISA","Goggle Revo Blk/Smk","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6062","Sales - JMD","18.691588785","Goggle Lightning Blue/Mirror","","","INV/2013/I53651","VISA","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6063","Sales - JMD","64.4859813084","Adult Swimmer's Snorkel Yellow","","","INV/2013/I53651","VISA","Swimmers Snorkel","1.0","","","SR","64.4859813084","Unit(s)",""
"__export__.account_invoice_line_6064","Sales - JMD","18.691588785","Goggle Lightning Blue/Mirror","","","INV/2013/I53651","VISA","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6065","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53651","VISA","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6066","Sales - JMD","176.635514019","Speedo FXST Kneeskin","","","INV/2013/I53651","VISA","Speedo FXST Kneeskin","1.0","","","SR","176.635514019","Unit(s)",""
"__export__.account_invoice_line_6067","Sales - JMD","18.691588785","Goggle Lightning Mirror/Silver","","","INV/2013/I53651","VISA","Lightning Silver/ Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6068","Sales - JMD","111.214953271","Hydro2 Jammer 28","","","INV/2013/I53651","VISA","Male Hydrospeed 2 Jammer 28","1.0","","","SR","111.214953271","Unit(s)",""
"__export__.account_invoice_line_6069","Sales - JMD","18.691588785","Goggle Lightning Blue/Mirror","","","INV/2013/I53651","VISA","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6070","Sales - JMD","18.691588785","Goggle Lightning Blue/Mirror","","","INV/2013/I53651","VISA","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6071","Sales - JMD","54.2056074766","Big Towel 70x140cm","","","INV/2013/I53651","VISA","Big Towel 70x140cm","2.0","","","SR","27.1028037383","Unit(s)",""
"__export__.account_invoice_line_6072","Sales - JMD","176.635514019","Speedo FXST Kneeskin","","","INV/2013/I53651","VISA","Speedo FXST Kneeskin","1.0","","","SR","176.635514019","Unit(s)",""
"__export__.account_invoice_line_6073","Sales - JMD","111.214953271","Hydro2 Jammer 32","","","INV/2013/I53651","VISA","Male Hydrospeed 2 Jammer 32","1.0","","","SR","111.214953271","Unit(s)",""
"__export__.account_invoice_line_6074","Sales - JMD","116.822429907","Lifetrak C410","","","INV/2013/I53652","NETS Sales","LifeTrak C410","1.0","","","SR","116.822429907","Unit(s)",""
"__export__.account_invoice_line_6075","Sales - JMD","54.2056074766","Big Towel 70x140cm","","","INV/2013/I53652","NETS Sales","Big Towel 70x140cm","2.0","","","SR","27.1028037383","Unit(s)",""
"__export__.account_invoice_line_6076","Sales - JMD","14.953271028","Silicone Cap Solid - White","","","INV/2013/I53652","NETS Sales","Volume White Silicone Cap","1.0","","","SR","14.953271028","Unit(s)",""
"__export__.account_invoice_line_6077","Sales - JMD","18.691588785","Goggle Lightning Blue/Mirror","","","INV/2013/I53652","NETS Sales","Goggle Nova Blue/Mirror","1.0","","","SR","18.691588785","Unit(s)",""
"__export__.account_invoice_line_6078","Sales - JMD","275.700934579","HyFlux F RaceJohn 28","","","INV/2013/I53652","NETS Sales","HyFlux F RaceJohn 28","1.0","","","SR","275.700934579","Unit(s)",""
"__export__.account_invoice_line_6079","Sales - JMD","55.1401869159","Dryland Cords Yellow Light","","","INV/2013/I53652","NETS Sales","Dryland Cords Yellow Light","1.0","","","SR","55.1401869159","Unit(s)",""
"__export__.account_invoice_line_6080","Sales - JMD","54.2056074766","Big Towel 70x140cm","","","INV/2013/I53652","NETS Sales","Big Towel 70x140cm","2.0","","","SR","27.1028037383","Unit(s)",""
"__export__.account_invoice_line_6081","Sales - JMD","120.560747664","Fitbit Flex","","","INV/2013/I53655","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6082","Sales - JMD","120.560747664","Fitbit Flex","","","INV/2013/I53655","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6083","Sales - JMD","120.560747664","Fitbit Flex","","","INV/2013/I53655","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6084","Sales - JMD","36.4485981308","Agility Paddle","","","INV/2013/I53655","CASH SALE","Agility Paddle Medium","1.0","","","SR","36.4485981308","Unit(s)",""
"__export__.account_invoice_line_6085","Sales - JMD","116.822429907","Cords Long Belt","","","INV/2013/I53655","CASH SALE","Cords Long Belt","1.0","","","SR","116.822429907","Unit(s)",""
"__export__.account_invoice_line_6086","Sales - JMD","70.0934579439","Stationary Cords Hip Belt Red","","","INV/2013/I53655","CASH SALE","Stationary Cords Hip Belt Red","1.0","","","SR","70.0934579439","Unit(s)",""
"__export__.account_invoice_line_6087","Sales - JMD","55.1401869159","Swim Parachute Navy 12 inch","","","INV/2013/I53655","CASH SALE","Swim Parachute Navy 12 Inch","1.0","","","SR","55.1401869159","Unit(s)",""
"__export__.account_invoice_line_6088","Sales - JMD","32.7102803738","Haversack Bag","","","INV/2013/I53655","CASH SALE","Haversack Bag","2.0","","","SR","16.3551401869","Unit(s)",""
"__export__.account_invoice_line_6089","Sales - JMD","54.2056074766","Goggle Surge Black/Yellow","","","INV/2013/I53655","CASH SALE","Surge Black/Yellow","1.0","","","SR","54.2056074766","Unit(s)",""
"__export__.account_invoice_line_6090","Sales - JMD","51.4018691589","Fastskin3 Cap","","","INV/2013/I53655","CASH SALE","Fastskin3 Cap","1.0","","","SR","51.4018691589","Unit(s)",""
"__export__.account_invoice_line_6091","Sales - JMD","27.1028037383","Floating Fins Jr 8-11 Bl/Gn ","","","INV/2013/I53655","CASH SALE","Long Floating Fin Jr 8-11 Blue/Lime Green","1.0","","","SR","27.1028037383","Unit(s)",""
"__export__.account_invoice_line_6092","Sales - JMD","92.523364486","Lifetrax C300","","","INV/2013/I53656","VISA","Lifetrax C300","1.0","","","SR","92.523364486","Unit(s)",""
"__export__.account_invoice_line_6093","Sales - JMD","116.822429907","Lifetrak C410","","","INV/2013/I53656","VISA","LifeTrak C410","1.0","","","SR","116.822429907","Unit(s)",""
"__export__.account_invoice_line_6094","Sales - JMD","99.0","Wave Monofin - Blue","","","INV/2013/I53663","Paypal","Monofin Wave","1.0","","","","99.0","Unit(s)",""
"__export__.account_invoice_line_6095","Sales - JMD","48.3","Goggles H2 Jr Blue/Clear","","","INV/2013/I53663","Paypal","Goggle H2 Jr Blu/Clr-Fishlike","2.0","","","","24.15","Unit(s)",""
"__export__.account_invoice_line_6096","Sales - JMD","123.47","Fitbit Flex","","","INV/2013/I53663","Paypal","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","","123.47","Unit(s)",""
"__export__.account_invoice_line_6097","Sales - JMD","83.72","Viiiiva Heart Rate Strap","","","INV/2013/I53664","Paypal US$","Viiiiva Heart Rate Strap","1.0","","","","83.72","Unit(s)",""
"__export__.account_invoice_line_6098","Sales - JMD","83.72","Viiiiva Heart Rate Strap","","","INV/2013/I53664","Paypal US$","Viiiiva Heart Rate Strap","1.0","","","","83.72","Unit(s)",""
"__export__.account_invoice_line_6099","Sales - JMD","83.72","Viiiiva Heart Rate Strap","","","INV/2013/I53664","Paypal US$","Viiiiva Heart Rate Strap","1.0","","","","83.72","Unit(s)",""
"__export__.account_invoice_line_6100","Sales - JMD","207.39","iBike Dash CC","","","INV/2013/I53664","Paypal US$","iBike Dash CC","1.0","","","","207.39","Unit(s)",""
"__export__.account_invoice_line_6101","Sales - JMD","2517.05607477","Withings Pulse","","","INV/2013/I53653","Com-Star International","Withings Pulse","19.0","","","SR","132.476635514","Unit(s)",""
"__export__.account_invoice_line_6102","Sales - JMD","1051.40186916","Runalyzer Blue","","","INV/2013/I53653","Com-Star International","Runalyzer Blue","12.0","","","SR","87.6168224299","Unit(s)",""
"__export__.account_invoice_line_6103","Sales - JMD","","Silicone Cap Solid - White","","","INV/2013/I53654","Mark Chay","Volume White Silicone Cap","30.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6104","Sales - JMD","","Silicone Cap Solid - Blue","","","INV/2013/I53654","Mark Chay","Cap Silicone Blue","30.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6105","Sales - JMD","","Finis Silicone Swim Cap Solid","","","INV/2013/I53654","Mark Chay","Corporate Gifts #1","20.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6106","Sales - JMD","","Cap Silicone Red","","","INV/2013/I53654","Mark Chay","Cap Silicone Red","20.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6107","Sales - JMD","","F Neptune MP3","","","INV/2013/I53654","Mark Chay","Neptune MP3 Player","1.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6108","Sales - JMD","","Haversack Bag","","","INV/2013/I53654","Mark Chay","Haversack Bag","2.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6109","Sales - JMD","","Mesh Gear Bag - Pink","","","INV/2013/I53654","Mark Chay","Mesh Gear Bag Pink","2.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6110","Sales - JMD","","iRun Advantage","","","INV/2013/I53654","Mark Chay","iRun Advantage","2.0","","","","","Unit(s)",""
"__export__.account_invoice_line_6111","Sales - JMD","905.0","Big Towel 70x140cm","","","INV/2013/I53657","Michael Lyons","Big Towel 70x140cm","50.0","","","SR","18.1","Unit(s)",""
"__export__.account_invoice_line_6112","Sales - JMD","482.242990654","Fitbit Flex","","","INV/2013/I53665","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","4.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6113","Sales - JMD","83.1775700935","Tempo Trainer Pro","","","INV/2013/I53665","CASH SALE","Tempo Trainer Pro","1.0","","","SR","83.1775700935","Unit(s)",""
"__export__.account_invoice_line_6114","Sales - JMD","65.0","Adult Swimmer's Snorkel Yellow","","","INV/2013/I53667","VISA","Swimmers Snorkel","1.0","","","SR","65.0","Unit(s)",""
"__export__.account_invoice_line_6115","Sales - JMD","65.0","Adult Swimmer's Snorkel Pink","","","INV/2013/I53667","VISA","Swimmer's Snorkel Pink","1.0","","","SR","65.0","Unit(s)",""
"__export__.account_invoice_line_6116","Sales - JMD","279.439252336","F Neptune MP3","","","INV/2013/I53667","VISA","Neptune MP3 Player","1.0","","","SR","279.439252336","Unit(s)",""
"__export__.account_invoice_line_6117","Sales - JMD","120.560747664","Fitbit Flex","","","INV/2013/I53671","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6118","Sales - JMD","251.401869159","Withings Body Scale WS-50","","","INV/2013/I53671","CASH SALE","Withings Body Scale WS-50","1.0","","","SR","251.401869159","Unit(s)",""
"__export__.account_invoice_line_6119","Sales - JMD","120.560747664","Fitbit Flex","","","INV/2013/I53671","CASH SALE","Fitbit Flex Accessory Band 3-pack (Large)","1.0","","","SR","120.560747664","Unit(s)",""
"__export__.account_invoice_line_6120","Sales - JMD","116.822429907","Lifetrak C410","","","INV/2013/I53671","CASH SALE","LifeTrak C410","1.0","","","SR","116.822429907","Unit(s)",""
"__export__.account_invoice_line_6121","Sales - JMD","152.102803738","Misfit Shine","","","INV/2013/I53693","Paypal","Misfit Shine","1.0","","","","152.102803738","Unit(s)",""
